,open,high,low,close,volume,value,SMA_20,SMA_20_Slope,SMA_5,SMA_5_Slope,SMA_40,SMA_40_Slope,SMA_60,SMA_60_Slope,SMA_120,SMA_120_Slope,SMA_5_20_Cross,SMA_20_60_Cross,RSI_14,Disparity_20,Disparity_60,MACD,MACD_Signal,MACD_Hist,MACD_Cross,BB_Upper,BB_Lower,BB_Width,Volatility,signal,equity,peak,drawdown,daily_return,year
2020-07-10 09:00:00,10961000.0,11062000.0,10880000.0,11043000.0,2044.03731083,22365040789.62106,11060450.0,-14100.0,11039000.0,42400.0,11290125.0,-9725.0,11287750.0,9916.666666666046,10040366.666666666,39000.0,0,0,49.93065187239944,-0.15776934934835382,-2.16827977231955,-78176.17390390113,-92529.61431968579,14353.440415784658,1,11471197.44449344,10649702.55550656,0.07427318861229713,25.87566763707,SELL,1072875.91737813,1185095.4420538615,-9.469239412586592,0.0,2020
2020-07-11 09:00:00,11039000.0,11044000.0,10910000.0,10957000.0,1039.64848925,11412149191.39162,11046400.0,-14050.0,11017400.0,-21600.0,11261250.0,-28875.0,11292416.666666666,4666.666666666046,10071116.666666666,30750.0,0,0,51.57593123209169,-0.8093134414831982,-2.970282416666046,-77106.76527398266,-89445.04451054517,12338.279236562506,1,11450749.718358798,10642050.281641202,0.07320932038651469,25.88081026472946,SELL,1072875.91737813,1185095.4420538615,-9.469239412586592,0.0,2020
2020-07-12 09:00:00,10968000.0,11061000.0,10915000.0,11036000.0,1317.60522056,14475567008.02348,11018550.0,-27850.0,11027000.0,9600.0,11249150.0,-12100.0,11288550.0,-3866.666666666046,10106225.0,35108.333333333954,1,0,52.327221438645985,0.1583692954154585,-2.237222672531016,-69088.20563203469,-85373.67673484309,16285.471102808398,1,11330569.888030095,10706530.111969905,0.05663538088588699,21.710737522432392,SELL,1072875.91737813,1185095.4420538615,-9.469239412586592,0.0,2020
2020-07-13 09:00:00,11036000.0,11063000.0,10908000.0,11000000.0,2605.40348195,28708587699.24053,10993100.0,-25450.0,10999400.0,-27600.0,11232950.0,-16200.0,11275616.666666666,-12933.333333333954,10140316.666666666,34091.666666666046,1,0,50.964187327823694,0.0627666445315698,-2.444360027611197,-64890.32322729565,-81277.0060333336,16386.68280603795,1,11203008.150339486,10783191.849660514,0.038189073207645904,21.606291418819367,SELL,1072875.91737813,1185095.4420538615,-9.469239412586592,0.0,2020
2020-07-14 09:00:00,11011000.0,11040000.0,10925000.0,11010000.0,2495.54897178,27426619157.0111,10981950.0,-11150.0,11009200.0,9800.0,11213600.0,-19350.0,11270550.0,-5066.666666666046,10178858.333333334,38541.66666666791,1,0,53.84063173007896,0.25541911955527025,-2.3117771537325154,-60064.17236059345,-77034.43929878557,16970.266938192115,1,11159381.350698018,10804518.649301982,0.03231326871785401,19.276502284282287,SELL,1072875.91737813,1185095.4420538615,-9.469239412586592,0.0,2020
2020-07-15 09:00:00,11011000.0,11017000.0,10955000.0,10975000.0,1649.89414782,18128428283.91464,10973350.0,-8600.0,10995600.0,-13600.0,11198050.0,-15550.0,11264716.666666666,-5833.333333333954,10213866.666666666,35008.33333333209,1,0,47.03125,0.015036429167027389,-2.5718948397873542,-58390.530828442425,-73305.65760471695,14915.126776274526,1,11132866.737283839,10813833.262716161,0.029073480256045586,19.071259907738316,SELL,1072875.91737813,1185095.4420538615,-9.469239412586592,0.0,2020
2020-07-16 09:00:00,10975000.0,11003000.0,10835000.0,10934000.0,2068.3561921,22590778578.36891,10967800.0,-5550.0,10991000.0,-4600.0,11180375.0,-17675.0,11253300.0,-11416.666666666046,10248775.0,34908.333333333954,1,0,51.98618307426597,-0.30817483907438137,-2.837389921178677,-59684.509333696216,-70581.4279505128,10896.91861681659,1,11124519.796888713,10811080.203111287,0.028578164607070296,18.74955824473801,SELL,1072875.91737813,1185095.4420538615,-9.469239412586592,0.0,2020
2020-07-17 09:00:00,10924000.0,10980000.0,10875000.0,10937000.0,1615.75315293,17633051344.94775,10969000.0,1200.0,10971200.0,-19800.0,11161625.0,-18750.0,11240500.0,-12800.0,10275925.0,27150.0,1,0,54.50450450450451,-0.29173124259276145,-2.7000578266091364,-59778.82856905274,-68420.90807422079,8642.079505168047,1,11124314.282394718,10813685.717605282,0.0283187678721339,18.023424343187262,SELL,1072875.91737813,1185095.4420538615,-9.469239412586592,0.0,2020
2020-07-18 09:00:00,10949000.0,10990000.0,10894000.0,10905000.0,948.92757814,10364274365.33872,10965750.0,-3250.0,10952200.0,-19000.0,11142000.0,-19625.0,11226800.0,-13700.0,10301958.333333334,26033.333333333954,0,0,50.95890410958904,-0.5539976745776622,-2.866355506466669,-61724.19174696505,-67081.56480876965,5357.373061804596,1,11123674.532276444,10807825.467723556,0.028803234120136634,17.918861374419752,SELL,1072875.91737813,1185095.4420538615,-9.469239412586592,0.0,2020
2020-07-19 09:00:00,10908000.0,10971000.0,10869000.0,10943000.0,976.01326268,10646124008.74412,10964300.0,-1450.0,10938800.0,-13400.0,11123375.0,-18625.0,11216983.333333334,-9816.666666666046,10328650.0,26691.666666666046,0,0,55.18518518518519,-0.19426684786078455,-2.4425759153902096,-59513.58806302771,-65567.96945962126,6054.381396593555,1,11122515.176595863,10806084.823404137,0.028860059756822223,17.989753814675254,SELL,1072875.91737813,1185095.4420538615,-9.469239412586592,0.0,2020
2020-07-20 09:00:00,10943000.0,10981000.0,10908000.0,10950000.0,1677.88924309,18353972822.9372,10966650.0,2350.0,10933800.0,-5000.0,11103700.0,-19675.0,11214666.666666666,-2316.6666666679084,10358516.666666666,29866.666666666046,0,0,43.259085580304806,-0.15182393894215646,-2.360004755677084,-56545.011523613706,-63763.37787241976,7218.366348806056,1,11122408.618921774,10810891.381078226,0.02840587032900175,17.773345285731647,SELL,1072875.91737813,1185095.4420538615,-9.469239412586592,0.0,2020
2020-07-21 09:00:00,10940000.0,11220000.0,10930000.0,11123000.0,3235.46831323,35838586966.12535,10970250.0,3600.0,10971600.0,37800.0,11104525.0,825.0,11214766.666666666,100.0,10384150.0,25633.333333333954,1,0,57.11275026343519,1.392402178619448,-0.8182663928213639,-39774.24629730359,-58965.55155739653,19191.305260092944,1,11137147.226491405,10803352.773508595,0.030427242130563057,18.115728459956706,BUY,1072875.91737813,1185095.4420538615,-9.469239412586592,0.0,2020
2020-07-22 09:00:00,11117000.0,11280000.0,11066000.0,11269000.0,2474.64316687,27574564361.92806,10989300.0,19050.0,11038000.0,66400.0,11101750.0,-2775.0,11216916.666666666,2150.0,10408333.333333334,24183.333333333954,1,0,56.93121693121693,2.5452030611594916,0.46432843250151,-14534.766461338848,-50079.394538185,35544.62807684615,1,11198326.918437736,10780273.081562264,0.03804189865373338,17.552371888313843,BUY,1087001.3127262462,1185095.4420538615,-8.27731892695584,0.0131659170639562,2020
2020-07-23 09:00:00,11258000.0,11418000.0,11183000.0,11331000.0,3090.33493086,34844830670.65103,11014000.0,24700.0,11123200.0,85200.0,11100325.0,-1425.0,11228033.333333334,11116.666666667908,10433833.333333334,25500.0,1,0,72.28915662650603,2.8781550753586345,0.9170498840699265,10351.262087766081,-37993.26321299479,48344.52530076087,1,11260619.246271608,10767380.753728392,0.04478286658282339,17.372310418430555,BUY,1092981.7973645485,1185095.4420538615,-7.772677323749797,0.005501819149880349,2020
2020-07-24 09:00:00,11322000.0,11438000.0,11238000.0,11346000.0,2160.08749256,24458186720.64186,11037100.0,23100.0,11203800.0,80600.0,11102825.0,2500.0,11236716.666666666,8683.333333332092,10459450.0,25616.666666666046,1,0,69.85583224115334,2.7987424232814777,0.9725557435965189,30927.480898741633,-24209.114390647504,55136.59528938914,1,11316780.946041994,10757419.053958006,0.050680150771850174,17.35112877849251,BUY,1094428.688809299,1185095.4420538615,-7.650586613296739,0.001323801959226767,2020
2020-07-25 09:00:00,11346000.0,11500000.0,11333000.0,11477000.0,1583.49670631,18061315980.4953,11069400.0,32300.0,11309200.0,105400.0,11106100.0,3275.0,11249183.333333334,12466.666666667908,10489425.0,29975.0,1,0,82.17821782178217,3.682223065387465,2.025184050397727,57146.14257801138,-7938.062996915727,65084.20557492711,1,11394400.663966928,10744399.336033072,0.05872055648308448,17.497372093512812,BUY,1107064.8740934536,1185095.4420538615,-6.584327742006573,0.01154591926670201,2020
2020-07-26 09:00:00,11477000.0,11909000.0,11416000.0,11715000.0,4143.37023378,48415693383.71608,11101900.0,32500.0,11427600.0,118400.0,11112650.0,6550.0,11258383.333333334,9200.0,10523250.0,33825.0,1,0,85.10858324715615,5.5224781343733955,4.055792498330868,96022.34597256035,12854.018796979486,83168.32717558087,1,11536550.688544983,10667249.311455017,0.07830203632621138,17.32265527938479,BUY,1130022.218350162,1185095.4420538615,-4.647155136151169,0.020737126426766617,2020
2020-07-27 09:00:00,11706000.0,13275000.0,11701000.0,12916000.0,10523.35454822,130460072284.42549,11198300.0,96400.0,11757000.0,329400.0,11149625.0,36975.0,11280666.666666666,22283.33333333209,10570733.333333334,47483.333333333954,1,0,94.93433395872421,15.338935374119286,14.496779150168438,221192.90594296344,54521.79622617628,166671.10971678715,1,12114757.964120558,10281842.035879442,0.16367805186868678,45.52812259850783,BUY,1245869.9933598542,1245869.9933598542,0.0,0.10251813913785734,2020
2020-07-28 09:00:00,12914000.0,13202000.0,12515000.0,12772000.0,7553.15293197,97625728882.80054,11280000.0,81700.0,12045200.0,288200.0,11185400.0,35775.0,11303566.666666666,22900.0,10612183.333333334,41450.0,1,0,88.87908208296558,13.22695035460993,12.990884882942558,305253.11211985536,104668.0594049121,200585.05271494325,1,12434296.322440645,10125703.677559355,0.2046624685178448,46.203287990309214,BUY,1231979.835490249,1245869.9933598542,-1.1148962527098214,-0.011148962527098183,2020
2020-07-29 09:00:00,12774000.0,13368000.0,12701000.0,13124000.0,5839.53216975,76329757196.03754,11388150.0,108150.0,12400800.0,355600.0,11231350.0,45950.0,11329283.333333334,25716.66666666791,10656558.333333334,44375.0,1,1,91.59891598915989,15.242598666157365,15.841396263664803,395713.35214881785,162877.11795369326,232836.2341951246,1,12794417.665620033,9981882.334379967,0.24697034472149254,45.77075338279764,BUY,1265933.5547270614,1265933.5547270614,0.0,0.027560288130284993,2020
2020-07-30 09:00:00,13123000.0,13170000.0,12800000.0,13098000.0,4755.53271504,61951212852.32407,11490900.0,102750.0,12725000.0,324200.0,11275675.0,44325.0,11357050.0,27766.666666666046,10698425.0,41866.666666666046,1,1,92.13395638629284,13.985849672349424,15.329244830303642,460003.13163420185,222302.320689795,237700.81094440687,1,13079467.961536758,9902332.038463242,0.2764914778714909,46.02094391812259,BUY,1263425.6095561606,1265933.5547270614,-0.19811033221577762,-0.001981103322157729,2020
2020-07-31 09:00:00,13097000.0,13580000.0,12961000.0,13416000.0,4608.2997854,61115626279.73356,11613850.0,122950.0,13065200.0,340200.0,11330125.0,54450.0,11378783.333333334,21733.333333333954,10742108.333333334,43683.333333333954,1,1,92.99340964273327,15.51724880207683,17.903642305050184,530497.9374232143,283941.4440364789,246556.49338673544,1,13397133.816003792,9830566.183996208,0.30709606478537127,45.834946532866105,BUY,1294099.7081848718,1294099.7081848718,0.0,0.024278515803939582,2020
2020-08-01 09:00:00,13404000.0,13969000.0,13271000.0,13922000.0,5463.18173849,75023194211.60835,11758150.0,144300.0,13266400.0,201200.0,11388350.0,58225.0,11418816.666666666,40033.33333333209,10790158.333333334,48050.0,1,1,94.93595472147751,18.40298006063879,21.92156513590872,620048.0224439707,351162.75971797726,268885.2627259934,1,13793763.268513292,9722536.731486708,0.3462472019005187,47.253530955158936,BUY,1342908.1795877896,1342908.1795877896,0.0,0.03771615980918308,2020
2020-08-02 09:00:00,13922000.0,14380000.0,12871000.0,13030000.0,10730.69157929,144622415973.50195,11859650.0,101500.0,13318000.0,51600.0,11426375.0,38025.0,11441850.0,23033.333333333954,10830000.0,39841.666666666046,1,1,74.78033721206364,9.868335068910127,13.88018545951922,611985.5759793893,403327.32297025964,208658.2530091296,1,13938082.736969195,9781217.263030805,0.35050490309059634,57.125800411268536,BUY,1256866.3683399581,1342908.1795877896,-6.407125413015377,-0.0640712541301538,2020
2020-08-03 09:00:00,13030000.0,13573000.0,12945000.0,13272000.0,4402.74282417,58620021046.76539,11972750.0,113100.0,13347600.0,29600.0,11477350.0,50975.0,11466650.0,24800.0,10872283.333333334,42283.333333333954,1,1,76.11336032388664,10.85172579399052,15.744354279584707,617999.4931256082,446261.7570013294,171737.7361242788,1,14102066.062668208,9843433.937331792,0.3556937316269375,57.14840248200437,BUY,1280209.5503152667,1342908.1795877896,-4.6688694153138925,0.01857252494244066,2020
2020-08-04 09:00:00,13273000.0,13488000.0,13130000.0,13319000.0,4322.71665983,57720109204.97258,12089950.0,117200.0,13391800.0,44200.0,11531650.0,54300.0,11495350.0,28700.0,10910058.333333334,37775.0,1,1,75.41666666666666,10.165881579328286,15.864240758219628,619417.8100563996,480892.96761234343,138524.84244405612,1,14245901.61306898,9933998.38693102,0.35665186590002096,56.926846614639274,BUY,1284743.1435088182,1342908.1795877896,-4.3312742422065895,0.0035412899336948467,2020
2020-08-05 09:00:00,13322000.0,13881000.0,13229000.0,13843000.0,7147.3390046,96484982554.87483,12235400.0,145450.0,13477200.0,85400.0,11601600.0,69950.0,11532050.0,36700.0,10953250.0,43191.666666666046,1,1,77.39463601532567,13.138924759304969,20.039368542453424,655270.704403244,515768.5149705236,139502.18943272036,1,14454572.667080186,10016227.332919814,0.36274623912257653,57.87669922363327,BUY,1335287.8846454367,1342908.1795877896,-0.5674472058612374,0.03934229296493741,2020
2020-08-06 09:00:00,13843000.0,14036000.0,13666000.0,13884000.0,5736.95470128,79503792786.72746,12382750.0,147350.0,13469600.0,-7600.0,11675875.0,74275.0,11568666.666666666,36616.666666666046,10995441.666666666,42191.666666666046,1,1,77.29313662604234,12.123720498273808,20.01383046159166,679163.7617473155,548447.564325882,130716.19742143352,1,14630099.491477039,10135400.508522961,0.3629806773902467,57.780810515726614,BUY,1339242.7212610883,1342908.1795877896,-0.27294928889527154,0.002961785740085432,2020
2020-08-07 09:00:00,13883000.0,14064000.0,13551000.0,13777000.0,4462.32806533,61891807766.65191,12526350.0,143600.0,13619000.0,149400.0,11746050.0,70175.0,11603450.0,34783.333333333954,11036883.333333334,41441.66666666791,1,1,75.48752358985112,9.984153404623054,18.731928865983825,681608.0230653491,575079.6560737755,106528.3669915736,1,14742939.25046188,10309760.74953812,0.3539082415008171,58.06025102821878,BUY,1328921.5622885344,1342908.1795877896,-1.0415170234161846,-0.007706712762892698,2020
2020-08-08 09:00:00,13777000.0,13960000.0,13710000.0,13887000.0,2600.97888267,36002526305.62443,12673550.0,147200.0,13742000.0,123000.0,11818925.0,72875.0,11640100.0,36650.0,11082491.666666666,45608.33333333209,1,1,75.37910699241786,9.574665346331534,19.303098770629116,684530.3585929796,596969.7965776164,87560.56201536325,1,14837806.865288261,10509293.134711739,0.34153916862887845,57.96242669265076,BUY,1339532.0995500383,1342908.1795877896,-0.2514006608245945,0.007984321695579721,2020
2020-08-09 09:00:00,13884000.0,13905000.0,13652000.0,13820000.0,2856.75718036,39378187572.07279,12817050.0,143500.0,13842200.0,100200.0,11891850.0,72925.0,11674816.666666666,34716.666666666046,11127133.333333334,44641.66666666791,1,1,72.99541184181778,7.825123565875143,18.374449848605767,673674.2925978974,612310.6957816726,61363.596816224745,1,14878266.551865477,10755833.448134523,0.32163665615184106,58.222055055602475,BUY,1333069.317763486,1342908.1795877896,-0.7326533544031064,-0.004824656153236906,2020
2020-08-10 09:00:00,13814000.0,14280000.0,13746000.0,13990000.0,6087.49693672,85460645789.7747,12960400.0,143350.0,13871600.0,29400.0,11965325.0,73475.0,11723150.0,48333.333333333954,11173133.333333334,46000.0,1,1,65.14382402707275,7.944199253109471,19.33652644553725,671052.8814325444,624059.132911847,46993.74852069747,1,14921921.25711277,10998878.74288723,0.30269455527804223,58.19898168334748,BUY,1349467.4208039918,1349467.4208039918,0.0,0.012301013024601959,2020
2020-08-11 09:00:00,13994000.0,14042000.0,13337000.0,13619000.0,7038.42556936,97125046629.61996,13077900.0,117500.0,13818600.0,-53000.0,12033600.0,68275.0,11760466.666666666,37316.666666666046,11216800.0,43666.666666666046,1,1,61.224489795918366,4.137514432745318,15.803227763070632,631756.3013863843,625598.5666067544,6157.734779629856,1,14888554.537075358,11267245.462924642,0.27690294880299704,60.46701393477162,BUY,1313680.972403829,1349467.4208039918,-2.6518942101500937,-0.026518942101500964,2020
2020-08-12 09:00:00,13619000.0,13745000.0,13306000.0,13709000.0,4491.1064638,60893951822.17933,13196800.0,118900.0,13805000.0,-13600.0,12105400.0,71800.0,11799150.0,38683.333333333954,11261225.0,44425.0,1,1,58.330959840501286,3.8812439379243453,16.18633545636762,600948.3677161857,620668.5268286407,-19720.159112454974,0,14827854.886294529,11565745.113705471,0.24718945294230857,60.45311056666052,BUY,1322362.321072332,1349467.4208039918,-2.0085775553967022,0.006608414714736721,2020
2020-08-13 09:00:00,13708000.0,13890000.0,13398000.0,13810000.0,6509.12009099,88906429409.5377,13320000.0,123200.0,13789600.0,-15400.0,12178550.0,73150.0,11841883.333333334,42733.333333333954,11308741.666666666,47516.666666666046,1,1,59.927495817066365,3.6786786786786783,16.619963322275588,578019.663356727,612138.754134258,-34119.09077753103,0,14718013.929604573,11921986.070395427,0.2099120014421281,60.34080057752648,BUY,1332104.7234669856,1349467.4208039918,-1.2866333095067823,0.007367422860894202,2020
2020-08-14 09:00:00,13810000.0,13939000.0,13706000.0,13846000.0,5427.79561059,74921142332.9244,13438450.0,118450.0,13794800.0,5200.0,12253925.0,75375.0,11883550.0,41666.666666666046,11352775.0,44033.333333333954,1,1,56.50726392251816,3.032715826602026,16.51400465349159,556340.2549456805,600979.0542965425,-44638.79935086204,0,14551343.142834665,12325556.857165335,0.1656282001026406,60.42723579289776,BUY,1335577.262934387,1349467.4208039918,-1.0293066476054191,0.0026068066618392116,2020
2020-08-15 09:00:00,13845000.0,14051000.0,13796000.0,13878000.0,3784.70679521,52743660027.41968,13546600.0,108150.0,13772400.0,-22400.0,12324250.0,70325.0,11923966.666666666,40416.666666666046,11397433.333333334,44658.333333333954,1,1,49.2226148409894,2.446370306940487,16.387443775701044,535567.6101228315,587896.7654618004,-52329.15533896885,0,14324183.13821874,12769016.86178126,0.1148012251367487,60.304532565987,BUY,1338663.964683188,1349467.4208039918,-0.8005718370264486,0.00231113679040873,2020
2020-08-16 09:00:00,13867000.0,13962000.0,13751000.0,13889000.0,2621.22026284,36320366073.8914,13595250.0,48650.0,13826400.0,54000.0,12396775.0,72525.0,11964833.333333334,40866.66666666791,11440575.0,43141.666666666046,1,1,72.03694202154952,2.160681120244203,16.08185097995514,514066.9042345807,573130.7932163564,-59063.88898177573,0,14327120.530684361,12863379.469315639,0.1076656230204463,43.23147803244463,BUY,1339725.0184093383,1349467.4208039918,-0.7219442458899199,0.0007926214151894317,2020
2020-08-17 09:00:00,13889000.0,14382000.0,13809000.0,14204000.0,7068.79872423,99435021020.21393,13666850.0,71600.0,13925400.0,99000.0,12473425.0,76650.0,12012550.0,47716.666666666046,11486775.0,46200.0,1,1,73.04648862512364,3.930313129945818,18.243004191449774,516491.51467273943,561802.9375076331,-45311.42283489369,0,14337210.240938839,12996489.759061161,0.09810018269591582,43.38679244517898,BUY,1370109.7387490994,1370109.7387490994,0.0,0.022679818561451626,2020
2020-08-18 09:00:00,14202000.0,14339000.0,13811000.0,14000000.0,5958.55361166,84322639567.739,13710650.0,43800.0,13963400.0,38000.0,12549400.0,75975.0,12057783.333333334,45233.333333333954,11533550.0,46775.0,1,1,65.6264341441028,2.110403226688742,16.107576434032232,496231.69077474065,548688.6881610546,-52456.997386313975,0,14345182.990308205,13076117.009691795,0.09256059928715336,43.000644132124705,BUY,1350432.0151004924,1370109.7387490994,-1.436215150661775,-0.014362151506617793,2020
2020-08-19 09:00:00,14002000.0,14084000.0,13666000.0,13878000.0,5471.16152561,75853613513.93965,13749650.0,39000.0,13969800.0,6400.0,12620275.0,70875.0,12100333.333333334,42550.0,11579141.666666666,45591.666666666046,1,1,50.9848058525605,0.9334783067205347,14.691055342828015,464971.3536378499,531945.2212564137,-66973.86761856382,0,14318073.220756099,13181226.779243901,0.08268184582969001,43.26033671569336,BUY,1338663.964683188,1370109.7387490994,-2.2951281329203095,-0.008714285714285896,2020
2020-08-20 09:00:00,13884000.0,14050000.0,13750000.0,13967000.0,3049.38761238,42298639750.02728,13777200.0,27550.0,13987600.0,17800.0,12695525.0,75250.0,12145816.666666666,45483.33333333209,11623566.666666666,44425.0,1,1,52.27397260273973,1.3776384170949105,14.994325892728503,442280.5327626448,514012.28355766,-71731.75079501519,0,14330750.682318011,13223649.317681989,0.0803575011349202,42.24490404297704,BUY,1347248.8539220411,1370109.7387490994,-1.6685440720923657,0.006413027813806149,2020
2020-08-21 09:00:00,13951000.0,14012000.0,13761000.0,13781000.0,4571.55575689,63620712174.25728,13770150.0,-7050.0,13966000.0,-21600.0,12764150.0,68625.0,12182283.333333334,36466.66666666791,11662933.333333334,39366.66666666791,1,1,50.10504201680673,0.07879362243693787,13.123292431495459,404624.9832705315,492134.82350023434,-87509.84022970282,0,14319511.457081141,13220788.542918859,0.07979019213024419,39.554154191999615,BUY,1329307.4000071345,1370109.7387490994,-2.978034356519292,-0.01331710460370883,2020
2020-08-22 09:00:00,13781000.0,13850000.0,13500000.0,13840000.0,3325.65334899,45598030757.90414,13810650.0,40500.0,13893200.0,-72800.0,12835150.0,71000.0,12221133.333333334,38850.0,11702433.333333334,39500.0,1,1,48.73178629249865,0.21251715161849732,13.246452865800764,375218.2139160801,468751.5015834035,-93533.28766732343,0,14235606.356892277,13385693.643107723,0.061540384687509504,27.248503779180965,BUY,1334998.5063564866,1370109.7387490994,-2.562658406082797,0.004281256802844524,2020
2020-08-23 09:00:00,13850000.0,13856000.0,13700000.0,13802000.0,2120.58334002,29214566204.36932,13837150.0,26500.0,13853600.0,-39600.0,12904950.0,69800.0,12263950.0,42816.666666666046,11741083.333333334,38650.0,1,1,49.50657894736842,-0.2540262987681712,12.541228560129486,344871.39218349196,443975.47970342124,-99104.08751992928,0,14178564.565101076,13495735.434898924,0.049347526781320705,26.43523162253512,BUY,1331333.0480297853,1370109.7387490994,-2.8301886792452846,-0.002745664739884357,2020
2020-08-24 09:00:00,13816000.0,13940000.0,13745000.0,13876000.0,3402.10119459,47140930422.03655,13865000.0,27850.0,13853200.0,-400.0,12977475.0,72525.0,12309433.333333334,45483.333333333954,11778583.333333334,37500.0,0,1,46.701388888888886,0.07933645870897944,12.726553889564366,323068.36783820204,419794.05733037746,-96725.68949217541,0,14103943.287699908,13626056.712300092,0.03446711686980281,26.46637565941976,BUY,1338471.045823888,1370109.7387490994,-2.3092086736130653,0.005361541805535497,2020
2020-08-25 09:00:00,13876000.0,13884000.0,13341000.0,13476000.0,5630.21938515,76682467827.37836,13846650.0,-18350.0,13755000.0,-98200.0,13041025.0,63550.0,12349950.0,40516.666666666046,11811800.0,33216.666666666046,0,1,45.93056346044394,-2.6768207472565564,9.117850679557407,270395.70354672894,389914.3865736478,-119518.68302691885,0,14142337.797658628,13550962.202341372,0.04270892925850337,23.96254534064234,BUY,1299887.273963874,1370109.7387490994,-5.125316812165577,-0.028826751225136893,2020
2020-08-26 09:00:00,13473000.0,13633000.0,13350000.0,13561000.0,7348.77505862,99215044386.99374,13830500.0,-16150.0,13711000.0,-44000.0,13106625.0,65600.0,12394083.333333334,44133.333333333954,11846391.666666666,34591.666666666046,0,1,45.77625570776256,-1.9485918802646325,9.415110704704524,232827.14088478498,358496.93743587524,-125669.79655109026,0,14151774.763534594,13509225.236465406,0.04645887907661969,24.118102359440524,BUY,1308086.3254841268,1370109.7387490994,-4.526893832723178,0.006307509646779286,2020
2020-08-27 09:00:00,13561000.0,13675000.0,13245000.0,13401000.0,5462.36370808,73372727045.9605,13811700.0,-18800.0,13623200.0,-87800.0,13169025.0,62400.0,12434600.0,40516.666666666046,11870316.666666666,23925.0,0,1,38.707896189950304,-2.973565889789092,7.771862383993051,187976.2483048048,324392.79960966116,-136416.55130485637,0,14185815.715282118,13437584.284717882,0.05417373897233765,24.395182419384643,BUY,1292652.8167401212,1370109.7387490994,-5.653337088144182,-0.011798539930683583,2020
2020-08-28 09:00:00,13401000.0,13550000.0,13332000.0,13549000.0,3043.46766106,40954465327.99302,13794800.0,-16900.0,13572600.0,-50600.0,13234175.0,65150.0,12477550.0,42950.0,11895916.666666666,25600.0,0,1,42.2776911076443,-1.7818308348073186,8.587022292036497,162500.74843952246,292014.38937563344,-129513.64093611098,0,14184793.576195408,13404806.423804592,0.0565421138683283,24.652646086486694,BUY,1306928.8123283265,1370109.7387490994,-4.6113770768797435,0.011043951943884744,2020
2020-08-29 09:00:00,13546000.0,13568000.0,13416000.0,13470000.0,2279.26269577,30771087827.8604,13777300.0,-17500.0,13491400.0,-81200.0,13297175.0,63000.0,12520333.333333334,42783.333333333954,11918391.666666666,22475.0,0,1,39.64467005076142,-2.2304805731166484,7.584995074678518,134387.45654006116,260489.002808519,-126101.54626845784,0,14193089.977348128,13361510.022651872,0.0603587026990961,24.68516512281853,BUY,1299308.5173859736,1370109.7387490994,-5.167558434243877,-0.00583068861170577,2020
2020-08-30 09:00:00,13470000.0,13687000.0,13465000.0,13671000.0,2403.72039078,32728750262.89069,13761350.0,-15950.0,13530400.0,39000.0,13360875.0,63700.0,12564000.0,43666.666666666046,11941633.333333334,23241.66666666791,0,1,44.9537037037037,-0.6565489577694049,8.810888252148997,126864.08019102551,233764.0182850203,-106899.9380939948,0,14167138.783534124,13355561.216465876,0.058975141760673845,24.984175695209597,BUY,1318696.8627456308,1370109.7387490994,-3.7524640946212258,0.01492204899777283,2020
2020-08-31 09:00:00,13671000.0,13840000.0,13580000.0,13739000.0,3166.15837477,43398359512.28786,13767350.0,6000.0,13566000.0,35600.0,13422625.0,61750.0,12611516.666666666,47516.666666666046,11965400.0,23766.666666666046,0,1,37.84631468897021,-0.2059219820807926,8.940108974469108,124948.45393248089,212000.90541451244,-87052.45148203155,0,14167789.9028437,13366910.0971563,0.05817240105665952,22.300104308773133,BUY,1325256.103961833,1370109.7387490994,-3.2737257110673066,0.004974032623802138,2020
2020-09-01 09:00:00,13733000.0,14097000.0,13630000.0,13974000.0,4847.35215036,67380057022.36142,13780600.0,13250.0,13680600.0,114600.0,13488700.0,66075.0,12663800.0,52283.333333333954,11991433.333333334,26033.333333333954,0,1,49.331275720164605,1.403422202226318,10.346025679495886,140770.13189023174,197754.7507096563,-56984.61881942456,0,14190339.53215491,13370860.46784509,0.059466138216755476,23.2813077531944,BUY,1347924.0699295914,1370109.7387490994,-1.6192621796676965,0.017104592765121218,2020
2020-09-02 09:00:00,13972000.0,14010000.0,13282000.0,13571000.0,5822.80229095,79532170806.15791,13768650.0,-11950.0,13685000.0,4400.0,13544325.0,55625.0,12708583.333333334,44783.333333333954,12013091.666666666,21658.33333333209,0,1,43.10112359550561,-1.4355074753152997,6.786096011226003,119413.66724869423,182086.5340174639,-62672.86676876969,0,14188592.991118405,13348707.008881595,0.060999878872424675,26.326465008488153,BUY,1309050.9197806271,1370109.7387490994,-4.456491129259367,-0.028839272935451632,2020
2020-09-03 09:00:00,13572000.0,13670000.0,12265000.0,12303000.0,7225.31854832,94143401975.79472,13691500.0,-77150.0,13451600.0,-233400.0,13564975.0,20650.0,12733116.666666666,24533.33333333209,12021708.333333334,8616.666666667908,0,1,25.558166862514682,-10.14132856151627,-3.377937059138436,169.55771758966148,145703.13875748907,-145533.5810398994,0,14467559.818638526,12915440.181361474,0.11336373934755518,47.449039855813005,SELL,1186740.3629843825,1370109.7387490994,-13.383553928470857,-0.09343452951145825,2020
