date,open,high,low,close,volume
2010-02-12,0.20077977876708428,0.20902985030707796,0.1996116978951005,0.2072405070066452,17203200
2010-02-16,0.21211234132952908,0.21576545839708078,0.20878177226396347,0.21526826918125153,19238400
2010-02-17,0.21815125685590067,0.21897100826677096,0.21487030301231388,0.21892139315605164,38361600
2010-02-18,0.21869810044155075,0.22438869405897516,0.2173801926906398,0.22307173907756805,77721600
2010-02-19,0.22155532819972198,0.22597954894208705,0.2198661816328666,0.22307173907756805,92966400
2010-02-22,0.22570560621909905,0.22570560621909905,0.21899580647344563,0.22150565683841705,50995200
2010-02-23,0.22028798654233037,0.22148088239236208,0.209925054023521,0.2128576785326004,82252800
2010-02-24,0.21661004125087963,0.221804383800252,0.21544196014072914,0.21929453313350677,70617600
2010-02-25,0.21228602367049987,0.22066110843657163,0.20803644462322765,0.2191695123910904,91238400
2010-02-26,0.21852346804458436,0.22282362983905982,0.21636194680261756,0.22190366685390472,57600000
2010-03-01,0.22471217787531444,0.23236675544750798,0.22471217787531444,0.23142199218273163,28454400
2010-03-02,0.2334594802602307,0.2378340715516576,0.23219214042828076,0.23281340301036835,48422400
2010-03-03,0.23542343585805897,0.23746089758369593,0.23184474881861547,0.23410648107528687,47961600
2010-03-04,0.23492623149173972,0.23701332253816468,0.23127311469369793,0.23669077455997467,29452800
2010-03-05,0.24173538147153084,0.24824666621130234,0.24044322672606352,0.24715302884578705,26880000
2010-03-08,0.24737725168597902,0.25026024696427857,0.24737725168597902,0.24847091734409332,25344000
2010-03-09,0.24710337679101496,0.25674580303874406,0.2469048878701902,0.2528693675994873,46425600
2010-03-10,0.2532176821640303,0.2605983756236555,0.2530430551444854,0.2590571641921997,40089600
2010-03-11,0.25749203534085124,0.2618160440040496,0.25577710736786125,0.2614428997039795,53913600
2010-03-12,0.26432589610784724,0.26432589610784724,0.25903230949019396,0.2620393633842468,36134400
2010-03-15,0.26029965636772223,0.2620641853854187,0.25473312219844013,0.26027482748031616,42393600
2010-03-16,0.2628352726734968,0.2659415854612042,0.26010116566726466,0.2651962637901306,46579200
2010-03-17,0.2659415493250274,0.27081236201545644,0.2648230834754539,0.26703518629074097,39820800
2010-03-18,0.2679542336479591,0.27058911043727624,0.26618970463622804,0.26974359154701233,52185600
2010-03-19,0.2649720013141632,0.2727010383182786,0.26213960239231787,0.2649720013141632,40051200
2010-03-22,0.26186567033821867,0.2753110376821021,0.2608712635426076,0.2721293568611145,58790400
2010-03-23,0.27399314240797595,0.27841737709717135,0.2697435915973156,0.2778209149837494,55334400
2010-03-24,0.27585782106129925,0.2764542545694873,0.27212930818051473,0.27386900782585144,89241600
2010-03-25,0.2805540819873643,0.28348670632363987,0.27193086441528236,0.27215418219566345,93926400
2010-03-26,0.2760315319406339,0.27881430076079805,0.26927113632564464,0.27357128262519836,84288000
2010-03-29,0.2776968671864375,0.28015708863884864,0.27528627506982345,0.27732372283935547,38054400
2010-03-30,0.2796102431386197,0.28264209739434315,0.2745399459824772,0.2802315056324005,39897600
2010-03-31,0.27710042093491505,0.28082796783627445,0.27453997393699275,0.2764543294906616,59558400
2010-04-01,0.27953583304055435,0.28487904921817137,0.2697187530010115,0.2759075164794922,116620800
2010-04-05,0.27792013657197845,0.28554991326924983,0.2758578602732927,0.28388461470603943,67584000
2010-04-06,0.2817221538233407,0.28863140969880907,0.2799327960825342,0.286047101020813,58713600
2010-04-07,0.28507752046260976,0.28818383295790095,0.27946135752706536,0.28443145751953125,106252800
2010-04-08,0.28154846513623216,0.2871149987893676,0.2772492569358218,0.28545066714286804,69657600
2010-04-09,0.2863945085842758,0.2912901509330256,0.28418240541904743,0.2905944585800171,58099200
2010-04-12,0.2915888721510388,0.2939994927101175,0.2896754550584216,0.2917625606060028,48806400
2010-04-13,0.2908187626138843,0.29663341548638644,0.28818388560067254,0.2961619794368744,67238400
2010-04-14,0.3003867228100433,0.30684746702645394,0.29976546021269834,0.30659934878349304,61094400
2010-04-15,0.30627679070535035,0.3118433255268736,0.3060029050080574,0.31070005893707275,45772800
2010-04-16,0.3074191148161495,0.31042616927145594,0.2938754245968247,0.2996404767036438,129484800
2010-04-19,0.2968328121908113,0.30190214231528983,0.2882830583442209,0.29916897416114807,112742400
2010-04-20,0.3038155838086994,0.30568033859058047,0.29812499020023353,0.3035922944545746,56102400
2010-04-21,0.3097552446867759,0.3115694030367421,0.30319430362858757,0.3089354932308197,83980800
2010-04-22,0.2999143142682569,0.3145516393747081,0.29479438750978165,0.3135085701942444,122841600
2010-04-23,0.31380632826692073,0.3186523410972388,0.3101035818666722,0.3176589012145996,82368000
2010-04-26,0.3178821803711272,0.32026797160703635,0.3137566608146334,0.3152978718280792,80524800
2010-04-27,0.3122412392048194,0.315570869854335,0.29325416490562467,0.29583844542503357,133747200
2010-04-28,0.30038675429965284,0.300684501910595,0.28935197585190786,0.2965341806411743,125068800
2010-04-29,0.3006596982546943,0.3131602912716575,0.30063486936353173,0.31166964769363403,84748800
2010-04-30,0.3111972230235192,0.3126630659155649,0.2925326688006216,0.2933037579059601,88512000
2010-05-03,0.29673356710702603,0.3097055933085244,0.2966581703421141,0.3052823543548584,52608000
2010-05-04,0.29372559114411645,0.29375135858261675,0.2716570030265168,0.27829334139823914,137241600
2010-05-05,0.269569913883245,0.27861587708528307,0.2644251862026574,0.27372023463249207,138508800
