date,open,high,low,close,volume
2020-01-02,58.48660458911782,58.653808545683454,58.38628221517843,58.6370849609375,24749300
2020-01-03,57.84288432001551,58.269240039365805,57.84288432001551,57.909759521484375,29921500
2020-01-06,57.817801060745836,58.16055796936337,57.8094392693616,58.13547897338867,22636400
2020-01-07,58.118761185454716,58.135484769890645,57.934846403910065,57.97664260864258,15107500
2020-01-08,57.909759077521045,58.302680382213836,57.90140366376305,58.14384460449219,14249500
2020-01-09,58.252516524912394,58.31103630622164,58.13547696229392,58.27759552001953,13749100
2020-01-10,58.23580361958642,58.33611960741978,57.99336268535866,58.060237884521484,33832300
2020-01-13,58.110402078300865,58.3946392138609,57.99336250740223,58.36119842529297,16443000
2020-01-14,58.25252212713257,58.520042064299375,58.24416033523343,58.41971969604492,28826600
2020-01-15,58.3695617010069,58.511680272400234,58.34448270348789,58.41971969604492,12217900
2020-01-16,58.51169002179029,58.687249411854,58.44481480998945,58.66217041015625,12883400
2020-01-17,58.82100557191006,58.87116356931952,58.69560420020768,58.83772277832031,18473700
2020-01-21,58.57019859501352,58.637080172177704,58.36119845000913,58.36956024169922,20026600
2020-01-22,58.63708697488848,58.653810560208825,58.44481039095753,58.48660659790039,14047000
2020-01-23,58.26925048083577,58.40301366409998,57.98501328366879,58.3444938659668,18720200
2020-01-24,58.58693655947851,58.58693655947851,57.99337676734884,58.093692779541016,24107500
2020-01-27,56.973441770845575,57.199159124882996,56.88984298706055,56.88984298706055,32766700
2020-01-28,57.149003059975854,57.46668100035723,57.065404273367974,57.42488479614258,18001700
2020-01-29,57.53355753048711,57.62551810113684,57.34963638918765,57.43323516845703,14916600
2020-01-30,56.97345617873357,57.408173791257504,56.83133757254113,57.383094787597656,26285300
2020-01-31,56.84804379190838,56.87312279071975,56.22940510123943,56.413326263427734,40101600
2020-02-03,56.572163807940896,56.83968376721281,56.51364401616826,56.54708480834961,35288000
2020-02-04,57.39980605295411,57.575365419064084,57.34127988607218,57.49176025390625,32540000
2020-02-05,58.043521881103516,58.085324462351814,57.8512389368111,58.043521881103516,28162100
2020-02-06,58.21908689715763,58.2525276897691,58.10204731210699,58.202369689941406,23422500
2020-02-07,57.85960441123361,57.89304520272494,57.633887041390615,57.650604248046875,22188200
2020-02-10,57.55865421744538,57.79273342261651,57.55865421744538,57.76765441894531,13957600
2020-02-11,58.16893003016516,58.27760782463467,58.04352864997471,58.16056823730469,16040600
2020-02-12,58.35284301178467,58.403001005547445,58.25252064608088,58.36119842529297,13218100
2020-02-13,57.834517594114914,58.11039930299075,57.76763602017327,57.95155715942383,20113100
2020-02-14,57.943195005084235,57.95991858755384,57.70075408469828,57.851234436035156,15005100
2020-02-18,57.433241691093365,57.60044564679934,57.36636648698972,57.48340606689453,29201900
2020-02-19,57.684047675367985,57.77600826162652,57.633889674928454,57.67568588256836,16232700
2020-02-20,57.44996728786139,57.5753686644882,57.006887951535084,57.33292770385742,24607700
2020-02-21,57.149005589624714,57.199163588173924,56.89820284052094,57.065406799316406,24361900
2020-02-24,54.766409622849146,55.201127196166574,54.758047829656675,54.78312683105469,51653500
2020-02-25,55.033918624277,55.084076617068455,53.796634983936634,53.88023376464844,55520000
2020-02-26,54.34004199063711,54.699522523548474,53.905324461110666,53.947120666503906,64966000
2020-02-27,53.094393215848,53.6712324438922,52.325274245122394,52.3503532409668,80201400
2020-02-28,51.21340084392936,52.12464172319667,50.72016030948027,52.032684326171875,122342000
2020-03-02,52.02431543647862,52.81015482946421,51.58959475447942,52.70147705078125,78735900
2020-03-03,53.14456122549518,53.72975913098685,51.87383985097583,52.27511978149414,77691700
2020-03-04,53.19471909640742,53.896959728307124,52.75163660961467,53.83843994140625,41681700
2020-03-05,52.63459887911968,52.97735900972392,52.17479917061487,52.408878326416016,46294000
2020-03-06,51.46420407588174,51.915642028733394,51.129802521312776,51.623043060302734,64277200
2020-03-09,48.17870948462639,49.165190325180944,47.45138675685373,47.618587493896484,68431000
2020-03-10,49.491234669102084,49.63335323606428,47.810871727758105,49.37419509887695,110061600
2020-03-11,48.10347618263478,48.22887436150983,46.556873130461746,46.85783386230469,77459000
2020-03-12,43.30482984403754,43.438589810626425,41.139588192381204,41.70806884765625,91385100
2020-03-13,44.408355092211146,44.55883546927596,41.60775409845174,44.23279571533203,73588700
2020-03-16,38.949270886088584,41.02255214068358,38.263750599855136,39.66823196411133,54122400
