date,open,high,low,close,volume
2020-01-02,45.11023167133312,45.33507537841797,45.01030219375124,45.33507537841797,2183400
2020-01-03,44.74382353024097,44.993648824054574,44.735497397017596,44.76047897338867,2096000
2020-01-06,44.6105953444469,44.84376525878906,44.56062900135851,44.84376525878906,1883300
2020-01-07,44.835437862688764,44.86041944517966,44.71885290879561,44.77714538574219,1759000
2020-01-08,44.72718132575535,45.0353023501362,44.69387042960036,44.885406494140625,2047300
2020-01-09,45.05194378104977,45.08525466918945,44.943688159647515,45.08525466918945,1591600
2020-01-10,45.13522450588236,45.1935169763023,44.95201778359033,44.985328674316406,2055100
2020-01-13,45.11023167133312,45.3434046879586,45.01863150329187,45.33507537841797,2821300
2020-01-14,45.21849291597824,45.35173328556234,45.18518202940697,45.326751708984375,2068400
2020-01-15,45.24348298619558,45.318427724736836,45.185187339494554,45.21849822998047,7655600
2020-01-16,45.385048230219994,45.48497772216797,45.335081895895364,45.48497772216797,3993300
2020-01-17,45.57658044525511,45.64320222342666,45.50163253316274,45.61821746826172,3446100
2020-01-21,45.235153837869795,45.31010175338189,45.08525800684559,45.10191345214844,2024700
2020-01-22,45.343410172040954,45.36839175028263,45.19351434918849,45.24348068237305,2265400
2020-01-23,44.9436830097711,45.11856038741438,44.74382088053537,45.07692337036133,2451500
2020-01-24,45.16854420819591,45.19352579276324,44.702201177159694,44.83544158935547,2551500
2020-01-27,43.73620302326271,43.986028374072745,43.63627351827903,43.81947708129883,2435900
2020-01-28,43.96937011283922,44.21086931306902,43.87776674884161,44.1942138671875,2954200
2020-01-29,44.33577926438501,44.3690869762128,44.135917109912356,44.21086502075195,2331900
2020-01-30,43.70289384346398,44.03599644207663,43.569653439359286,44.002685546875,4111700
2020-01-31,43.552988832509484,43.56131814290913,43.0949752382643,43.236541748046875,4077300
2020-02-03,43.378116523750066,43.636271172507,43.3198240509181,43.43640899658203,2895500
2020-02-04,44.17755659517811,44.319126290968335,44.14424570479201,44.20254135131836,2549400
2020-02-05,44.68553598779699,44.72717301190033,44.46069224559743,44.61058807373047,2479600
2020-02-06,44.810454856627366,44.81878099162591,44.660559013040526,44.69386672973633,2366800
2020-02-07,44.38574616735713,44.41073092421356,44.21919488735381,44.269161224365234,2063800
2020-02-10,44.16923781294671,44.3940815954263,44.16923781294671,44.37742614746094,1753400
2020-02-11,44.718850053625594,44.86041658097103,44.668883715132274,44.743831634521484,2076700
2020-02-12,44.96868505331475,45.04363298880504,44.89373711782447,45.0269775390625,1693700
2020-02-13,44.62724391504117,44.785465878719506,44.54396986609496,44.652225494384766,2474400
2020-02-14,44.73549419696319,44.73549419696319,44.49399505364806,44.627235412597656,1967200
2020-02-18,44.319122314453125,44.41905179994392,44.24417440615976,44.319122314453125,1684100
2020-02-19,44.54396859805008,44.610587199970325,44.51065770873932,44.58560562133789,2622300
2020-02-20,44.327456730592665,44.41073396464635,43.961046430861465,44.185890197753906,1873200
2020-02-21,44.03599605140855,44.08595921706593,43.8694447535798,43.9610481262207,1893300
2020-02-24,42.228907044897966,42.570335673519054,42.16228845176988,42.33716583251953,4817100
2020-02-25,42.578668134598644,42.61197584527757,41.62933008117632,41.67096710205078,6635000
2020-02-26,42.045707371271256,42.36215127675666,41.762571177041444,41.81253433227539,6007200
2020-02-27,41.15465844646684,41.562708880757796,40.60504150390625,40.60504150390625,9553900
2020-02-28,39.59741322185193,40.4051848260194,39.28929543357516,40.38020324707031,10099700
2020-03-02,40.31358216963695,40.98811340332031,40.005464375994535,40.98811340332031,9554900
2020-03-03,41.18796553694597,41.63765295122742,40.30524932746847,40.54674530029297,10545600
2020-03-04,41.23792982051526,41.654306329393606,40.96311979983924,41.64597702026367,4859000
2020-03-05,40.84655083138138,41.12136095933831,40.438503472338645,40.59672546386719,9479400
2020-03-06,39.855576724233934,40.15536844516288,39.58076658781507,39.98048782348633,9515600
2020-03-09,37.27404533635027,37.856973422849606,36.6411540728412,36.79104995727539,12320700
2020-03-10,38.27333220209085,38.35660941917434,37.1324613300057,38.298316955566406,15001600
2020-03-11,37.25737515849537,37.37396008443208,36.149812008694695,36.40796661376953,12724400
2020-03-12,33.53496845741367,33.64322725227628,32.03601347971248,32.51900863647461,14312100
2020-03-13,34.7591147350758,34.83406263886543,32.635591853269844,34.70914840698242,12646400
2020-03-16,30.453789805991526,32.061004028299585,29.487796045453695,30.77023696899414,12290500
2020-03-17,31.353160475685506,32.494031514784304,30.870162075997538,32.385772705078125,13758700
2020-03-18,30.187306314414982,31.14497385438053,29.49611956915779,30.27890968322754,14422500
2020-03-19,30.203961250063234,31.278213722447582,29.845877092601786,30.628664016723633,20323300
2020-03-20,31.627963800246224,31.952737015796203,30.437126558762213,30.478763580322266,14564700
2020-03-23,30.443675297433362,30.660893214841234,29.691775211807,29.959117889404297,16075300
