date,open,high,low,close,volume
2020-01-02,114.81917233715538,115.44032024577699,114.71845049552805,115.00383758544922,11034100
2020-01-03,116.0614499894023,116.80850008313585,115.7340912473834,116.77491760253906,12366000
2020-01-06,117.2533697449411,117.27016098493213,115.96071323286297,116.11180877685547,11369800
2020-01-07,116.01947754006825,116.22932321456439,115.53263403828156,115.54102325439453,8381200
2020-01-08,115.77605347873312,116.09502301379354,114.42465958284113,114.7771987915039,10621700
2020-01-09,114.15602128357528,115.36473414643979,114.08047993163642,115.18006896972656,7411500
2020-01-10,115.55778870187277,116.2292972719712,115.52421903695014,116.20411682128906,8776000
2020-01-13,115.73405709790735,115.91032024115819,115.32275508372236,115.85157012939453,5966900
2020-01-14,115.98592290325927,116.52314025457875,115.95235322278509,116.44758605957031,13920300
2020-01-15,117.11069942419205,117.31214311213623,116.69100799702046,117.21981048583984,6290500
2020-01-16,116.89244564954909,117.11908259475044,116.45597580956199,116.8504867553711,6798600
2020-01-17,115.4822397995892,115.95229192553785,115.29757463468653,115.85157012939453,9693100
2020-01-21,116.51469946509546,117.21977779217917,116.48112979578963,117.06869506835938,6794900
2020-01-22,117.27852405765572,117.63106317110031,117.16940023398459,117.47998046875,6317000
2020-01-23,118.22704805403735,118.67191982140143,118.16828512236617,118.3025894165039,9747400
2020-01-24,118.70549533218968,119.65400184526293,118.60477351061131,119.25949096679688,8585000
2020-01-27,120.829137795585,121.1145248413086,120.45141814001391,121.1145248413086,10935200
2020-01-28,120.81231566190803,120.94661993424522,119.88061339346466,120.16600036621094,10612900
2020-01-29,120.40103637901652,121.45865379307703,120.39263435632655,121.34114074707031,9566800
2020-01-30,121.62653645194888,122.27286465524426,121.11451254169505,121.35794067382812,14711800
2020-01-31,121.85315858401479,122.54145839649944,121.78600644562893,122.46590423583984,14538100
2020-02-03,121.87059819474376,122.55162537018656,121.17275189061803,122.36665344238281,15309000
2020-02-04,121.06349456486768,121.18960599329361,120.2815652209072,120.7187728881836,11388300
