date,open,high,low,close,volume
2020-01-02,77.92783241070082,77.93635559082031,77.91931573186288,77.93635559082031,3167200
2020-01-03,77.93635559082031,77.93635559082031,77.92783241070082,77.93635559082031,853200
2020-01-06,77.93635673737379,77.94487991761868,77.9278335571289,77.9278335571289,2471900
2020-01-07,77.93635673737379,77.93635673737379,77.9278335571289,77.9278335571289,1267300
2020-01-08,77.93636207307786,77.94488525390625,77.93636207307786,77.94488525390625,1286100
2020-01-09,77.95342254638672,77.95342254638672,77.9448993640154,77.95342254638672,984300
2020-01-10,77.9448993640154,77.95342254638672,77.9448993640154,77.95342254638672,1137100
2020-01-13,77.95342254638672,77.95342254638672,77.9448993640154,77.95342254638672,1459100
2020-01-14,77.95342254638672,77.96193922747477,77.95342254638672,77.95342254638672,1055400
2020-01-15,77.96187591552734,77.96187591552734,77.95335924135559,77.96187591552734,862300
2020-01-16,77.96190414341676,77.97895050048828,77.96190414341676,77.97895050048828,1104100
2020-01-17,77.97897453614334,77.97897453614334,77.97045135498047,77.97045135498047,1323200
2020-01-21,77.97895050048828,77.97895050048828,77.97042732195251,77.97895050048828,3170700
2020-01-22,77.97895050048828,77.97895050048828,77.97042732195251,77.97895050048828,1156800
2020-01-23,77.98747253417969,77.99599571330084,77.98747253417969,77.98747253417969,893000
2020-01-24,77.99599571330084,77.99599571330084,77.98747253417969,77.98747253417969,1243700
2020-01-27,77.98747901743592,77.99600219726562,77.98747901743592,77.99600219726562,1463500
2020-01-28,77.99600219726562,78.00452537709533,77.99600219726562,77.99600219726562,1708000
2020-01-29,77.99598579413075,78.00450897216797,77.99598579413075,78.00450897216797,845200
2020-01-30,78.00450897216797,78.01303215020519,78.00450897216797,78.00450897216797,787300
2020-01-31,78.01303215020519,78.01303215020519,78.00450897216797,78.00450897216797,1760700
2020-02-03,78.01987164741035,78.01987164741035,78.01134490966797,78.01134490966797,1826500
2020-02-04,78.01987164741035,78.01987164741035,78.01134490966797,78.01134490966797,1013700
2020-02-05,78.01990150345004,78.02843475341797,78.01137476244472,78.02843475341797,1015900
2020-02-06,78.02841590980766,78.03694915771484,78.02841590980766,78.03694915771484,1156000
2020-02-07,78.03694915771484,78.03694915771484,78.02841590980766,78.03694915771484,873000
2020-02-10,78.0369680033859,78.04550125335382,78.02843475341797,78.02843475341797,635800
2020-02-11,78.02841590980766,78.03694915771484,78.02841590980766,78.03694915771484,1152900
2020-02-12,78.03698371608735,78.04551696777344,78.03698371608735,78.04551696777344,823600
2020-02-13,78.05400085449219,78.05400085449219,78.04547411645166,78.05400085449219,1231100
2020-02-14,78.06253410149304,78.06253410149304,78.04547411645166,78.05400085449219,1200800
