date,open,high,low,close,volume
2022-02-22,9491.0,9506.0,9388.0,9452.0,1750907
2022-02-23,9877.0,9877.0,9744.0,9818.0,1215782
2022-02-24,9200.0,9234.0,8730.0,8838.0,4474254
2022-02-25,9635.0,9917.0,9595.0,9813.0,3083259
2022-02-28,9788.0,9966.0,9734.0,9813.0,3095720
2022-03-02,10085.0,10194.0,10021.0,10134.0,1128829
2022-03-03,10327.0,10406.0,10308.0,10387.0,961428
2022-03-04,10179.0,10253.0,9788.0,10159.0,3049365
2022-03-07,9724.0,9927.0,9724.0,9848.0,1962335
2022-03-08,9546.0,9664.0,9353.0,9353.0,1881853
2022-03-10,10001.0,10139.0,10001.0,10026.0,936291
2022-03-11,9912.0,9971.0,9803.0,9966.0,1886980
2022-03-14,9941.0,9941.0,9635.0,9813.0,2037958
2022-03-15,9427.0,9432.0,9333.0,9383.0,2147448
2022-03-16,9902.0,10026.0,9852.0,9946.0,1862524
2022-03-17,10397.0,10411.0,10164.0,10199.0,1402844
2022-03-18,10263.0,10268.0,10075.0,10184.0,1868601
2022-03-21,10748.0,10782.0,10693.0,10738.0,1321579
2022-03-22,10787.0,10852.0,10787.0,10787.0,959614
2022-03-23,11168.0,11232.0,11119.0,11183.0,1073461
2022-03-24,11025.0,11109.0,10955.0,11079.0,1008079
2022-03-25,11440.0,11485.0,11366.0,11480.0,1073368
2022-03-28,11450.0,11485.0,11411.0,11465.0,889977
2022-03-29,11831.0,11871.0,11757.0,11821.0,1238200
2022-03-30,12014.0,12054.0,11915.0,11979.0,1715634
2022-03-31,11866.0,11880.0,11781.0,11875.0,732356
2022-04-01,11579.0,11623.0,11554.0,11623.0,883294
2022-04-04,11554.0,11554.0,11440.0,11514.0,1122939
2022-04-05,11895.0,11920.0,11841.0,11861.0,1248222
2022-04-06,11480.0,11524.0,11415.0,11480.0,932496
2022-04-07,10936.0,11010.0,10871.0,11010.0,1238298
2022-04-08,11134.0,11232.0,11059.0,11232.0,737078
2022-04-11,10901.0,10901.0,10753.0,10861.0,1641650
2022-04-12,10515.0,10520.0,10392.0,10466.0,1183646
2022-04-13,10446.0,10505.0,10377.0,10486.0,995612
2022-04-14,10634.0,10738.0,10624.0,10738.0,1370427
2022-04-15,10327.0,10372.0,10268.0,10308.0,365382
2022-04-18,10045.0,10159.0,10011.0,10149.0,827375
2022-04-19,10451.0,10530.0,10382.0,10505.0,727611
2022-04-20,10733.0,10733.0,10575.0,10614.0,1204902
2022-04-21,10614.0,10723.0,10599.0,10664.0,1325496
2022-04-22,10268.0,10268.0,10026.0,10120.0,2043715
2022-04-25,9615.0,9669.0,9531.0,9620.0,3362511
2022-04-26,10001.0,10060.0,9956.0,10031.0,1103091
2022-04-27,9472.0,9630.0,9383.0,9630.0,2358339
2022-04-28,9704.0,9912.0,9664.0,9912.0,1156912
2022-04-29,9927.0,10021.0,9887.0,9887.0,1474794
2022-05-02,9348.0,9427.0,9229.0,9392.0,1984765
2022-05-03,9531.0,9689.0,9531.0,9625.0,1850144
2022-05-04,9580.0,9630.0,9521.0,9630.0,1116348
2022-05-06,9353.0,9392.0,9259.0,9333.0,2970916
2022-05-09,8952.0,8987.0,8878.0,8957.0,2503155
2022-05-10,8507.0,8685.0,8329.0,8685.0,2694682
2022-05-11,8655.0,8814.0,8621.0,8764.0,1307941
2022-05-12,8250.0,8408.0,8156.0,8240.0,3417418
2022-05-13,8334.0,8448.0,8319.0,8388.0,1992746
2022-05-16,8784.0,8804.0,8566.0,8606.0,2470999
2022-05-17,8621.0,8631.0,8512.0,8596.0,1021632
2022-05-18,8769.0,8814.0,8720.0,8720.0,1629391
2022-05-19,7894.0,8027.0,7854.0,8003.0,3820345
2022-05-20,7928.0,8062.0,7914.0,7993.0,1697728
2022-05-23,7998.0,8007.0,7914.0,7993.0,2045456
2022-05-24,7765.0,7800.0,7686.0,7721.0,1970246
2022-05-25,7731.0,7775.0,7656.0,7735.0,1114088
2022-05-26,7810.0,7923.0,7790.0,7800.0,1918979
2022-05-27,8245.0,8284.0,8146.0,8156.0,2283058
2022-05-30,8730.0,8789.0,8710.0,8740.0,1296244
2022-05-31,8660.0,8660.0,8502.0,8542.0,2153006
2022-06-02,8334.0,8542.0,8334.0,8517.0,1703580
2022-06-03,8848.0,8888.0,8784.0,8838.0,1419079
2022-06-07,8611.0,8611.0,8477.0,8537.0,1488327
2022-06-08,8655.0,8759.0,8655.0,8695.0,1562017
2022-06-09,8685.0,8705.0,8566.0,8616.0,2182257
2022-06-10,8349.0,8438.0,8270.0,8433.0,1044668
2022-06-13,7681.0,7745.0,7577.0,7577.0,3803705
2022-06-14,7369.0,7528.0,7350.0,7488.0,2026701
2022-06-15,7419.0,7449.0,7360.0,7409.0,1780004
2022-06-16,7666.0,7745.0,7528.0,7528.0,1652963
2022-06-17,7092.0,7186.0,7058.0,7122.0,2151357
2022-06-20,7369.0,7384.0,7241.0,7330.0,907478
2022-06-21,7409.0,7483.0,7379.0,7468.0,919091
2022-06-22,7612.0,7612.0,7449.0,7468.0,2020467
2022-06-23,7582.0,7726.0,7557.0,7671.0,1786112
2022-06-24,7849.0,8062.0,7844.0,8032.0,1082568
2022-06-27,8265.0,8339.0,8215.0,8275.0,2196276
2022-06-28,8205.0,8225.0,8062.0,8215.0,1198687
2022-06-29,7750.0,7824.0,7691.0,7824.0,1279797
2022-06-30,7810.0,7859.0,7641.0,7641.0,1144478
2022-07-01,7543.0,7552.0,7404.0,7488.0,2424037
2022-07-04,7661.0,7661.0,7572.0,7651.0,372499
2022-07-05,7795.0,7839.0,7775.0,7839.0,988166
2022-07-06,8072.0,8161.0,7998.0,7998.0,1174018
2022-07-07,8181.0,8195.0,8106.0,8146.0,1407951
2022-07-08,8393.0,8418.0,8359.0,8374.0,1464758
2022-07-11,8383.0,8398.0,8289.0,8324.0,924482
2022-07-12,8275.0,8275.0,8136.0,8156.0,704273
2022-07-13,8052.0,8215.0,8022.0,8067.0,1240341
2022-07-14,7884.0,8037.0,7879.0,7998.0,1159316
2022-07-15,8324.0,8359.0,8265.0,8319.0,1495676
2022-07-18,8571.0,8646.0,8527.0,8631.0,1794702
2022-07-19,8393.0,8413.0,8280.0,8334.0,984291
2022-07-20,8749.0,8868.0,8715.0,8868.0,1239529
2022-07-21,9017.0,9076.0,8977.0,9002.0,1274399
2022-07-22,9106.0,9204.0,9106.0,9195.0,869980
2022-07-25,8972.0,9007.0,8913.0,8992.0,549079
2022-07-26,8814.0,8824.0,8764.0,8774.0,244949
2022-07-27,8764.0,8848.0,8740.0,8814.0,696981
2022-07-28,9145.0,9145.0,9007.0,9007.0,741551
2022-07-29,9378.0,9561.0,9378.0,9541.0,1153158
2022-08-01,9620.0,9664.0,9590.0,9590.0,483486
2022-08-02,9704.0,9734.0,9580.0,9605.0,548800
2022-08-03,9714.0,9749.0,9645.0,9744.0,906298
2022-08-04,10115.0,10209.0,10110.0,10174.0,875628
2022-08-05,10214.0,10253.0,10159.0,10179.0,570653
2022-08-08,9981.0,10154.0,9976.0,10154.0,457334
2022-08-09,10016.0,10085.0,10006.0,10021.0,516010
2022-08-10,9838.0,9843.0,9778.0,9793.0,443784
2022-08-11,10342.0,10387.0,10218.0,10377.0,598815
2022-08-12,10293.0,10293.0,10154.0,10218.0,864473
